x,y,ms
120.755344437,156.924056157,47959.8313067
161.823023645,213.174229306,50200.097881
149.577583364,190.350420846,50865.6858262
193.293984613,165.747553564,47960.6157831
150.164055478,239.798300075,53258.0410738
206.594865603,171.413431548,49613.269168
125.898058558,184.485588647,49243.2126061
166.135441981,141.739143679,55479.5424758
130.482840086,257.933837084,47500.1997077
122.715417865,143.843793079,47568.2013944
156.980924362,239.036618097,49891.6218016
145.831429811,171.743120273,45062.1808254
175.881506786,222.160024072,48397.597665
158.876833418,151.893900938,49639.3395643
158.233327751,203.838940338,48422.2511249
208.501677208,178.866794669,51377.8057455
205.078921976,218.517241861,49413.9115866
142.47810926,195.315764951,52722.1082094
168.325804327,197.417033969,49878.7625053
111.294183164,176.740913513,50723.0672211
178.72252087,182.118894129,50682.2855438
156.885322099,183.380286193,51325.8842574
99.4655886186,235.963842101,45294.2816769
143.184292533,182.16725815,49277.1034383
189.419318462,207.816832924,51779.8683853
120.934340711,229.778736601,50315.9871878
147.408747143,255.870205032,49988.5436601
176.600015542,188.920364891,48016.312881
128.722022029,174.29051896,49111.1197583
186.043671157,216.68144241,51346.6761626
135.434848113,191.576872405,48655.6476634
188.738728569,214.140197429,51504.4968624
120.103440229,180.92848099,47500.887315
170.363185217,238.532119872,50682.8424047
219.374473549,263.674504283,51986.903817
196.338544299,158.709747615,47046.3148974
149.596825459,236.05009519,47433.7862158
194.526532699,182.657179977,50243.4271114
148.218246696,185.889491012,51829.5077368
146.071257668,248.942079062,47925.9854711
196.899693463,189.706971436,47687.6855008
156.511132109,228.352520379,53139.3997077
99.7635301403,180.122740431,49859.0046434
185.453700403,231.652904495,50730.3004487
188.897756718,217.651871928,51784.7982289
228.715599425,229.441404567,51224.6629758
102.417327246,222.898990259,53463.3312763
137.732968022,120.030542073,46807.2774663
155.692205471,173.485256584,53333.7464024
121.407358979,223.572975053,50468.1174886
127.013062925,204.068960974,47295.0473991
220.64257654,180.73969384,46678.8361559
143.587991834,234.61466874,52357.4270624
156.184713857,212.062044612,48232.2433134
169.710714103,173.125583541,45263.0227901
193.663176329,180.443522365,50004.0844414
211.303031688,152.688683863,53618.4709895
195.645346431,157.058001941,47647.4146466
130.720976935,234.79093921,50161.5315377
141.384478176,188.700574561,48665.2786335
170.288602412,180.801674506,50153.4094303
154.874526329,163.516618375,53000.0014176
162.101776397,196.275358425,47830.8594167
170.398630881,129.200125441,52516.8914349
154.190447475,215.428802929,50755.9002975
175.101674163,170.108711938,52956.2929624
173.453075589,140.336482553,52971.5994585
165.571956753,230.267698692,50455.4911922
177.630235438,195.592888046,49000.9394488
151.508891072,125.661198791,47617.0743109
179.138460338,234.316874159,51154.281589
199.976116647,219.265562784,50731.9329191
146.574626669,213.178887869,48633.3990149
165.710424608,195.644723362,51052.2972189
182.338289958,241.0731854,51297.5683098
143.362033982,198.823898223,49498.1712352
112.800947315,232.94005327,48147.6156354
138.864081161,176.251173852,49905.0875432
218.527756062,203.696014436,50682.2694199
182.249178045,198.799894538,50754.0088596
118.794881329,212.806547506,51699.5752377
99.8840859755,210.558414269,51982.8239678
143.289803246,196.582070933,46731.969494
128.246497943,257.96460591,47686.0094727
158.675359992,203.287308084,51083.8307672
128.172638873,179.727336224,48501.3859021
132.726354061,231.721418724,53250.5662852
135.164031583,171.792579447,49539.9255421
164.325630153,225.105290458,46468.3110078
154.636893672,192.394855684,50511.0683582
142.546123269,160.313259544,50760.0407843
183.426891287,158.196018884,47937.8472822
168.583473377,194.950760568,50863.3651155
179.604936178,261.581508016,46884.0119578
149.127481957,201.581275683,49698.5695364
140.287344169,177.024474336,48570.9075227
165.522918821,183.898785233,53218.5412776
148.266522652,181.497198072,53909.3005296
192.611679282,192.657084459,47868.7453135
135.600172079,254.448565546,53565.3936661
209.207767638,186.036508998,49338.7050239
152.885470908,184.344133127,49353.8024733
109.483604749,209.535629687,49757.9604285
188.410463826,231.762796269,48360.3513313
103.94615805,194.885047974,50630.1486544
133.228664652,214.52513997,52290.3291454
146.410076372,233.0475647,53527.759159
134.633142641,214.312355233,49552.2527176
167.752021094,218.000923806,48384.6050602
159.6490498,222.658642995,49884.9557345
136.772275029,163.618837586,51908.5523407
146.578112979,151.239378849,53762.8718713
170.025100067,195.436165109,50513.5216625
159.185001934,152.571326091,52316.9499977
136.856554115,222.372303544,48134.0723232
193.491586021,222.99292251,48735.0966613
155.480817856,190.878244348,50778.9190776
181.49440057,196.069023253,44886.2980289
105.087720376,140.685443256,48111.2474492
119.985645061,172.151236073,53655.871107
178.17237322,182.927035349,50926.7025929
179.890388001,184.408093666,50137.2885189
158.26470811,209.395116656,51481.2747822
127.615194178,215.267594238,51381.8924962
144.393065513,264.110140981,47743.6357861
226.825075584,191.119566455,52518.9181709
118.607080835,132.392253034,48305.0558701
174.29165613,174.662174935,46112.1152473
155.366311237,210.534382221,49055.6923545
141.875575142,201.497947092,50813.0095824
169.78862397,158.997520129,47862.9200883
130.385335848,161.161238798,49702.9199201
123.733104897,179.813441137,47061.4983121
205.238954242,150.730680058,54014.6186288
196.5103922,218.872064731,54401.5884001
223.347602763,190.256045184,53325.8749052
110.185746301,188.062077973,49144.5898258
133.187870483,187.660251174,50680.6953323
177.222635012,160.0884716,49653.7087246
138.348035927,208.923389545,47517.9352556
104.467033518,153.349998203,51110.7466651
98.2697708199,185.177829623,51698.4287751
146.536934072,203.210290566,49924.8432671
138.469508813,194.384942573,50633.765665
190.729619467,205.246382697,52078.9670131
160.699826598,225.472221129,49958.2748973
202.55543482,188.263081224,51845.3406982
207.892107187,207.727386243,50225.6688483
141.841123706,133.691879995,51978.9195862
165.338901723,181.547483873,54245.3681865
115.227081552,243.734131248,51951.2956631
187.304702712,243.606620103,53084.6061757
154.108035884,237.710154989,44976.0037187
169.216572143,212.386524646,49130.9886243
214.980692861,212.445074037,47487.9853949
195.586762166,201.6916389,51865.5908543
181.386249774,225.581999793,51272.5080685
147.521976649,133.220797399,52596.5027915
165.359591708,192.853680701,51331.8609928
164.965957845,225.639282681,51947.5790881
136.912261807,264.114240543,49893.2478771
182.864192832,214.12730453,48428.8168109
111.110554417,226.307540621,50274.491642
204.033195455,181.375729317,50179.6853139
119.621613037,200.647533156,51243.0006417
182.107749165,202.741074654,54716.1061604
187.822626881,199.430737625,52307.4639825
191.222727564,245.860451502,49678.7527511
177.975366288,174.31043576,50046.9852921
193.568376292,227.855461345,51824.0687617
138.774518305,226.336144457,52558.1016149
148.188712622,212.129198187,50731.1564363
204.876187659,257.329491638,52062.6844663
106.273961022,204.215768115,47572.6800704
169.785689891,195.864024115,50954.8820616
156.505075554,235.145602762,52015.8189736
153.670845536,223.748049458,51345.718333
150.937371527,167.323776481,51920.8873713
83.8475593995,180.56629881,49411.8730522
121.374698595,254.327256738,53121.4604569
119.870964075,204.459855999,48436.6622498
165.523973105,207.960215228,51953.501469
185.394930955,157.698122277,46838.9200344
134.972279079,212.647817755,46101.9748075
174.066202256,185.850245637,48646.7165775
180.476442702,170.497105599,52970.3702895
143.698454307,152.980075798,49397.9991457
175.391342165,179.662320118,49474.789836
150.878898544,213.760535969,51203.3051065
203.498742715,149.81006493,46857.9290003
108.807971032,204.958730892,49973.3149947
178.119628982,192.822721116,52310.7010937
158.710412485,142.001094183,49832.8736054
110.998415552,189.102812274,49938.7628076
152.636131163,231.338896835,50170.618569
146.083310012,188.28923771,49133.2907538
197.507198688,222.325976295,50142.1041428
204.489303938,228.914250182,51007.9788861
137.482048085,173.714112529,52313.5177295
161.198033174,181.542968276,49699.1459088
228.233898758,171.046743457,51109.5757738
200.659479766,150.392603526,50573.8339221
131.715199018,196.430258036,55461.8834362
124.786640769,212.985044298,48548.8662308
123.484864464,204.528153725,52171.9824279
181.325111151,227.059258699,50289.4656138
169.374317083,177.341981233,49708.1536798
139.756221522,173.38667547,46958.6775612
159.506768605,174.804181146,49054.5870775
183.789166617,245.473803221,46304.3587791
155.421027543,215.313250371,53570.1226886
175.970280247,147.581596399,46578.1123211
173.227538145,213.798584269,53131.3152269
182.571550531,183.568808787,49393.3294727
90.2479302766,236.552151648,48507.1432325
198.683000567,188.295775782,50887.832839
147.732161876,206.90229083,48512.1956899
141.386148452,152.031681515,48228.8307781
174.483501673,136.961800608,50882.7051846
196.843523179,204.433576347,47915.9160702
185.158547043,199.308408935,50770.4043897
169.834584277,225.899557524,53428.4615429
149.781560445,245.353082876,46904.7800403
190.754191482,230.22054251,49249.4368468
157.105652157,216.28596649,54491.4090072
137.139786832,189.875079674,49233.0668355
114.803826954,220.316782521,47605.8149749
122.767001003,197.42755152,52950.8457357
189.904678975,166.522994363,50188.947382
102.755175775,242.137157545,53818.883601
213.180281496,156.443346454,51837.4226543
192.086040523,178.151038714,52935.9107295
175.055963406,211.386996432,51159.7091489
151.416826111,236.935766092,50343.0263017
108.894112012,255.448386581,52325.7369671
149.535439678,217.455760671,50477.2534746
144.628001261,247.852468932,51696.0501462
191.238826139,180.882178205,50671.2443157
151.739343365,177.705163943,51271.5869279
127.910096891,174.057373253,49854.1611484
206.637967043,229.063610959,46063.9183942
106.316502889,186.35774286,50827.3363516
206.546898337,182.640007425,49813.5368899
151.459860631,217.28454247,47985.0370852
72.1165302844,208.893715352,50503.8471069
172.779002966,180.68718819,45732.7282311
185.983611326,220.7211097,48903.3582164
180.5923323,194.849487478,48952.5825661
159.120877389,262.191262006,48487.8272648
157.203684617,149.290815634,51646.2232315
147.449392728,202.713084613,52855.7231577
154.932001626,225.318720155,48565.0958297
182.979419664,163.70898382,47376.1621676
134.9639719,204.11567291,47310.1149647
149.146684834,242.399473593,48814.9532555
189.016146223,217.851072646,51801.5943332
186.624681104,174.01068264,51583.4846338
157.394213662,184.970181799,49358.6401656
156.340805825,166.764673775,52689.3336784
203.31006223,227.425418758,51479.760044
128.42851328,242.144528894,52792.4200382
142.950594855,209.244067225,46464.5181265
116.956538629,182.926383996,53021.7347729
80.2458489401,225.810836152,52169.3912694
110.370505483,269.18494396,51384.613474
184.722766533,215.762040963,47750.259313
176.52063862,207.359489618,51159.8799666
144.113893173,239.130429212,51684.0791445
186.773484478,208.698208423,48756.2715997
151.795043092,158.417454625,50956.7072547
162.118216523,174.653380966,50856.607036
146.288171798,217.968027751,48778.5750525
189.421345968,228.313468144,51036.4627207
185.2020989,206.363457532,50152.8874933
135.230899299,188.877193772,48855.9543598
137.476330703,210.339427653,51250.2176135
176.795363718,191.836201602,47808.7078248
106.513169575,198.584093991,53013.2837655
158.330742549,159.905166577,44189.9015279
199.900530501,122.316245296,48649.5700477
151.3125345,185.220628254,51170.8013383
139.169821583,212.445855526,50672.9655143
172.209292635,166.606735543,46576.0349527
140.933364987,249.39702907,52167.8687154
107.275001315,246.007677683,49611.0503814
181.636419607,218.492982428,49763.0419824
192.926267598,160.600567295,53697.0004918
180.406502576,200.441365057,51587.5041723
209.180919446,214.27314831,50148.2124986
136.212432162,185.861844707,47180.2444608
212.353847077,199.329226605,51313.2706218
179.742996067,124.854074156,48509.6377184
160.082899499,179.105304499,51179.4576221
202.655620825,190.994681733,49312.7933492
165.458320224,172.280593134,51803.1367202
131.884424761,151.965510097,50025.9579045
138.496094462,189.252018059,51890.9178623
148.816439723,208.297984564,51428.2882376
184.996452385,204.580556915,50476.7980756
202.786117773,191.932310341,52585.9469089
169.046894927,198.000309017,51035.4223023
69.5978869177,248.109773012,47181.0610485
160.186795523,234.656988312,49950.3992395
197.036329875,178.292601809,50436.0307589
205.156042866,162.307081708,49107.2816006
185.446599992,198.609940815,49682.3532725
128.458763301,215.063006569,50445.6915316
145.950116635,222.66581872,47558.6468355
192.705964135,156.870402953,50134.1659335
93.6405891326,227.685896493,52667.0703522
165.729767318,238.386845221,49856.8749433
118.413543969,164.61817807,47523.4532118
167.374857545,215.489538684,48042.2271805
162.942712896,271.627831391,51619.3654101
96.8433172162,226.111964487,50951.2237051
